course_id,date,enrollment,capacity,day_of_week,days_since_start,will_close_in_24h
CSC008,2023-09-04,7,137,0,3,0
CSC008,2023-09-05,7,137,1,4,0
CSC008,2023-09-06,7,137,2,5,0
CSC008,2023-09-07,6,137,3,6,0
CSC008,2023-09-08,5,137,4,7,0
CSC008,2023-09-09,8,137,5,8,0
CSC008,2023-09-10,7,137,6,9,0
CSC008,2023-09-11,8,137,0,10,0
CSC008,2023-09-12,7,137,1,11,0
CSC008,2023-09-13,7,137,2,12,0
CSC008,2023-09-14,8,137,3,13,0
CSC008,2023-09-15,7,137,4,14,0
CSC008,2023-09-16,9,137,5,15,0
CSC008,2023-09-17,11,137,6,16,0
CSC008,2023-09-18,11,137,0,17,0
CSC008,2023-09-19,10,137,1,18,0
CSC008,2023-09-20,12,137,2,19,0
CSC008,2023-09-21,10,137,3,20,0
CSC008,2023-09-22,10,137,4,21,0
CSC008,2023-09-23,14,137,5,22,0
CSC008,2023-09-24,13,137,6,23,0
CSC008,2023-09-25,15,137,0,24,0
CSC008,2023-09-26,17,137,1,25,0
CSC008,2023-09-27,15,137,2,26,0
CSC008,2023-09-28,19,137,3,27,0
CSC008,2023-09-29,20,137,4,28,0
CSC008,2023-09-30,22,137,5,29,0
CSC008,2023-10-01,21,137,6,30,0
CSC008,2023-10-02,23,137,0,31,0
CSC008,2023-10-03,26,137,1,32,0
CSC008,2023-10-04,28,137,2,33,0
CSC008,2023-10-05,31,137,3,34,0
CSC008,2023-10-06,34,137,4,35,0
CSC008,2023-10-07,39,137,5,36,0
CSC008,2023-10-08,39,137,6,37,0
CSC008,2023-10-09,43,137,0,38,0
CSC008,2023-10-10,47,137,1,39,0
CSC008,2023-10-11,51,137,2,40,0
CSC008,2023-10-12,54,137,3,41,0
CSC008,2023-10-13,59,137,4,42,0
CSC008,2023-10-14,61,137,5,43,0
CSC008,2023-10-15,66,137,6,44,0
CSC008,2023-10-16,71,137,0,45,0
CSC008,2023-10-17,76,137,1,46,0
CSC008,2023-10-18,78,137,2,47,0
CSC008,2023-10-19,82,137,3,48,0
CSC008,2023-10-20,87,137,4,49,0
CSC008,2023-10-21,92,137,5,50,0
CSC008,2023-10-22,93,137,6,51,0
CSC008,2023-10-23,100,137,0,52,0
CSC008,2023-10-24,101,137,1,53,0
CSC008,2023-10-25,104,137,2,54,0
CSC008,2023-10-26,106,137,3,55,0
CSC008,2023-10-27,112,137,4,56,0
CSC008,2023-10-28,114,137,5,57,0
CSC008,2023-10-29,117,137,6,58,0
CSC008,2023-10-30,117,137,0,59,0
CSC008,2023-10-31,121,137,1,60,0
CSC008,2023-11-01,122,137,2,61,0
CSC008,2023-11-02,122,137,3,62,0
CSC008,2023-11-03,126,137,4,63,0
CSC008,2023-11-04,125,137,5,64,0
CSC008,2023-11-05,128,137,6,65,0
CSC008,2023-11-06,128,137,0,66,0
CSC008,2023-11-07,130,137,1,67,0
CSC008,2023-11-08,128,137,2,68,0
CSC008,2023-11-09,131,137,3,69,1
CSC008,2023-11-10,129,137,4,70,0
CSC008,2023-11-11,130,137,5,71,0
CSC008,2023-11-12,134,137,6,72,1
CSC008,2023-11-13,131,137,0,73,1
CSC008,2023-11-14,134,137,1,74,1
CSC008,2023-11-15,132,137,2,75,1
CSC008,2023-11-16,132,137,3,76,1
CSC008,2023-11-17,133,137,4,77,1
CSC008,2023-11-18,134,137,5,78,1
CSC008,2023-11-19,135,137,6,79,1
CSC008,2023-11-20,135,137,0,80,1
CSC008,2023-11-21,133,137,1,81,1
CSC008,2023-11-22,133,137,2,82,1
CSC008,2023-11-23,136,137,3,83,1
CSC008,2023-11-24,137,137,4,84,1
CSC008,2023-11-25,136,137,5,85,1
CSC008,2023-11-26,136,137,6,86,1
CSC008,2023-11-27,135,137,0,87,1
CSC008,2023-11-28,137,137,1,88,1
CSC008,2023-11-29,136,137,2,89,1
CSC009,2023-09-01,0,176,4,0,0
CSC009,2023-09-02,6,176,5,1,0
CSC009,2023-09-03,4,176,6,2,0
CSC009,2023-09-04,5,176,0,3,0
CSC009,2023-09-05,7,176,1,4,0
CSC009,2023-09-06,4,176,2,5,0
CSC009,2023-09-07,5,176,3,6,0
CSC009,2023-09-08,5,176,4,7,0
CSC009,2023-09-09,11,176,5,8,0
CSC009,2023-09-10,9,176,6,9,0
CSC009,2023-09-11,8,176,0,10,0
CSC009,2023-09-12,12,176,1,11,0
CSC009,2023-09-13,10,176,2,12,0
CSC009,2023-09-14,11,176,3,13,0
CSC009,2023-09-15,12,176,4,14,0
CSC009,2023-09-16,15,176,5,15,0
CSC009,2023-09-17,17,176,6,16,0
CSC009,2023-09-18,20,176,0,17,0
CSC009,2023-09-19,16,176,1,18,0
CSC009,2023-09-20,17,176,2,19,0
CSC009,2023-09-21,20,176,3,20,0
CSC009,2023-09-22,24,176,4,21,0
CSC009,2023-09-23,22,176,5,22,0
CSC009,2023-09-24,26,176,6,23,0
CSC009,2023-09-25,29,176,0,24,0
CSC009,2023-09-26,28,176,1,25,0
CSC009,2023-09-27,35,176,2,26,0
CSC009,2023-09-28,36,176,3,27,0
CSC009,2023-09-29,38,176,4,28,0
CSC009,2023-09-30,41,176,5,29,0
CSC009,2023-10-01,43,176,6,30,0
CSC009,2023-10-02,43,176,0,31,0
CSC009,2023-10-03,48,176,1,32,0
CSC009,2023-10-04,51,176,2,33,0
CSC009,2023-10-05,54,176,3,34,0
CSC009,2023-10-06,53,176,4,35,0
CSC009,2023-10-07,55,176,5,36,0
CSC009,2023-10-08,58,176,6,37,0
CSC009,2023-10-09,64,176,0,38,0
CSC009,2023-10-10,66,176,1,39,0
CSC009,2023-10-11,71,176,2,40,0
CSC009,2023-10-12,75,176,3,41,0
CSC009,2023-10-13,74,176,4,42,0
CSC009,2023-10-14,81,176,5,43,0
CSC009,2023-10-15,81,176,6,44,0
CSC009,2023-10-16,90,176,0,45,0
CSC009,2023-10-17,90,176,1,46,0
CSC009,2023-10-18,92,176,2,47,0
CSC009,2023-10-19,95,176,3,48,0
CSC009,2023-10-20,102,176,4,49,0
CSC009,2023-10-21,104,176,5,50,0
CSC009,2023-10-22,105,176,6,51,0
CSC009,2023-10-23,108,176,0,52,0
CSC009,2023-10-24,111,176,1,53,0
CSC009,2023-10-25,115,176,2,54,0
CSC009,2023-10-26,118,176,3,55,0
CSC009,2023-10-27,124,176,4,56,0
CSC009,2023-10-28,125,176,5,57,0
CSC009,2023-10-29,130,176,6,58,0
CSC009,2023-10-30,133,176,0,59,0
CSC009,2023-10-31,132,176,1,60,0
CSC009,2023-11-01,133,176,2,61,0
CSC009,2023-11-02,135,176,3,62,0
CSC009,2023-11-03,142,176,4,63,0
CSC009,2023-11-04,140,176,5,64,0
CSC009,2023-11-05,146,176,6,65,0
CSC009,2023-11-06,143,176,0,66,0
CSC009,2023-11-07,145,176,1,67,0
CSC009,2023-11-08,149,176,2,68,0
CSC009,2023-11-09,152,176,3,69,0
CSC009,2023-11-10,155,176,4,70,0
CSC009,2023-11-11,157,176,5,71,0
CSC009,2023-11-12,156,176,6,72,0
CSC009,2023-11-13,157,176,0,73,0
CSC009,2023-11-14,158,176,1,74,0
CSC009,2023-11-15,161,176,2,75,0
CSC009,2023-11-16,158,176,3,76,0
CSC009,2023-11-17,164,176,4,77,0
CSC009,2023-11-18,160,176,5,78,0
CSC009,2023-11-19,166,176,6,79,0
CSC009,2023-11-20,165,176,0,80,0
CSC009,2023-11-21,166,176,1,81,0
CSC009,2023-11-22,166,176,2,82,0
CSC009,2023-11-23,169,176,3,83,1
CSC009,2023-11-24,168,176,4,84,1
CSC009,2023-11-25,167,176,5,85,0
CSC009,2023-11-26,167,176,6,86,0
CSC009,2023-11-27,170,176,0,87,1
CSC009,2023-11-28,169,176,1,88,1
CSC009,2023-11-29,171,176,2,89,1
CSC010,2023-09-01,2,197,4,0,0
CSC010,2023-09-02,2,197,5,1,0
CSC010,2023-09-03,3,197,6,2,0
CSC010,2023-09-04,5,197,0,3,0
CSC010,2023-09-05,3,197,1,4,0
CSC010,2023-09-06,6,197,2,5,0
CSC010,2023-09-07,5,197,3,6,0
CSC010,2023-09-08,9,197,4,7,0
CSC010,2023-09-09,10,197,5,8,0
CSC010,2023-09-10,7,197,6,9,0
CSC010,2023-09-11,7,197,0,10,0
CSC010,2023-09-12,11,197,1,11,0
CSC010,2023-09-13,13,197,2,12,0
CSC010,2023-09-14,14,197,3,13,0
CSC010,2023-09-15,10,197,4,14,0
CSC010,2023-09-16,15,197,5,15,0
CSC010,2023-09-17,16,197,6,16,0
CSC010,2023-09-18,13,197,0,17,0
CSC010,2023-09-19,16,197,1,18,0
CSC010,2023-09-20,19,197,2,19,0
CSC010,2023-09-21,17,197,3,20,0
CSC010,2023-09-22,18,197,4,21,0
CSC010,2023-09-23,21,197,5,22,0
CSC010,2023-09-24,25,197,6,23,0
CSC010,2023-09-25,27,197,0,24,0
CSC010,2023-09-26,29,197,1,25,0
CSC010,2023-09-27,32,197,2,26,0
CSC010,2023-09-28,31,197,3,27,0
CSC010,2023-09-29,34,197,4,28,0
CSC010,2023-09-30,40,197,5,29,0
CSC010,2023-10-01,42,197,6,30,0
CSC010,2023-10-02,42,197,0,31,0
CSC010,2023-10-03,47,197,1,32,0
CSC010,2023-10-04,51,197,2,33,0
CSC010,2023-10-05,55,197,3,34,0
CSC010,2023-10-06,54,197,4,35,0
CSC010,2023-10-07,58,197,5,36,0
CSC010,2023-10-08,62,197,6,37,0
CSC010,2023-10-09,70,197,0,38,0
CSC010,2023-10-10,73,197,1,39,0
CSC010,2023-10-11,77,197,2,40,0
CSC010,2023-10-12,78,197,3,41,0
CSC010,2023-10-13,86,197,4,42,0
CSC010,2023-10-14,88,197,5,43,0
CSC010,2023-10-15,93,197,6,44,0
CSC010,2023-10-16,101,197,0,45,0
CSC010,2023-10-17,103,197,1,46,0
CSC010,2023-10-18,106,197,2,47,0
CSC010,2023-10-19,110,197,3,48,0
CSC010,2023-10-20,115,197,4,49,0
CSC010,2023-10-21,120,197,5,50,0
CSC010,2023-10-22,122,197,6,51,0
CSC010,2023-10-23,131,197,0,52,0
CSC010,2023-10-24,130,197,1,53,0
CSC010,2023-10-25,138,197,2,54,0
CSC010,2023-10-26,143,197,3,55,0
CSC010,2023-10-27,146,197,4,56,0
CSC010,2023-10-28,149,197,5,57,0
CSC010,2023-10-29,150,197,6,58,0
CSC010,2023-10-30,155,197,0,59,0
CSC010,2023-10-31,157,197,1,60,0
CSC010,2023-11-01,159,197,2,61,0
CSC010,2023-11-02,161,197,3,62,0
CSC010,2023-11-03,167,197,4,63,0
CSC010,2023-11-04,167,197,5,64,0
CSC010,2023-11-05,166,197,6,65,0
CSC010,2023-11-06,172,197,0,66,0
CSC010,2023-11-07,170,197,1,67,0
CSC010,2023-11-08,172,197,2,68,0
CSC010,2023-11-09,177,197,3,69,0
CSC010,2023-11-10,180,197,4,70,0
CSC010,2023-11-11,178,197,5,71,0
CSC010,2023-11-12,180,197,6,72,0
CSC010,2023-11-13,183,197,0,73,0
CSC010,2023-11-14,185,197,1,74,0
CSC010,2023-11-15,185,197,2,75,0
CSC010,2023-11-16,184,197,3,76,0
CSC010,2023-11-17,185,197,4,77,0
CSC010,2023-11-18,185,197,5,78,0
CSC010,2023-11-19,185,197,6,79,0
CSC010,2023-11-20,188,197,0,80,1
CSC010,2023-11-21,190,197,1,81,1
CSC010,2023-11-22,189,197,2,82,1
CSC010,2023-11-23,188,197,3,83,1
CSC010,2023-11-24,192,197,4,84,1
CSC010,2023-11-25,190,197,5,85,1
CSC010,2023-11-26,191,197,6,86,1
CSC010,2023-11-27,189,197,0,87,1
CSC010,2023-11-28,193,197,1,88,1
CSC010,2023-11-29,195,197,2,89,1
CSC011,2023-09-01,20,140,4,0,0
CSC011,2023-09-02,23,140,5,1,0
CSC011,2023-09-03,23,140,6,2,0
CSC011,2023-09-04,22,140,0,3,0
CSC011,2023-09-05,22,140,1,4,0
CSC011,2023-09-06,21,140,2,5,0
CSC011,2023-09-07,23,140,3,6,0
CSC011,2023-09-08,24,140,4,7,0
CSC011,2023-09-09,24,140,5,8,0
CSC011,2023-09-10,24,140,6,9,0
CSC011,2023-09-11,25,140,0,10,0
CSC011,2023-09-12,27,140,1,11,0
CSC011,2023-09-13,27,140,2,12,0
CSC011,2023-09-14,27,140,3,13,0
CSC011,2023-09-15,26,140,4,14,0
CSC011,2023-09-16,26,140,5,15,0
CSC011,2023-09-17,29,140,6,16,0
CSC011,2023-09-18,29,140,0,17,0
CSC011,2023-09-19,29,140,1,18,0
CSC011,2023-09-20,31,140,2,19,0
CSC011,2023-09-21,32,140,3,20,0
CSC011,2023-09-22,32,140,4,21,0
CSC011,2023-09-23,32,140,5,22,0
CSC011,2023-09-24,34,140,6,23,0
CSC011,2023-09-25,35,140,0,24,0
CSC011,2023-09-26,38,140,1,25,0
CSC011,2023-09-27,37,140,2,26,0
CSC011,2023-09-28,40,140,3,27,0
CSC011,2023-09-29,40,140,4,28,0
CSC011,2023-09-30,45,140,5,29,0
CSC011,2023-10-01,46,140,6,30,0
CSC011,2023-10-02,48,140,0,31,0
CSC011,2023-10-03,47,140,1,32,0
CSC011,2023-10-04,50,140,2,33,0
CSC011,2023-10-05,54,140,3,34,0
CSC011,2023-10-06,54,140,4,35,0
CSC011,2023-10-07,58,140,5,36,0
CSC011,2023-10-08,58,140,6,37,0
CSC011,2023-10-09,63,140,0,38,0
CSC011,2023-10-10,64,140,1,39,0
CSC011,2023-10-11,68,140,2,40,0
CSC011,2023-10-12,69,140,3,41,0
CSC011,2023-10-13,72,140,4,42,0
CSC011,2023-10-14,74,140,5,43,0
CSC011,2023-10-15,75,140,6,44,0
CSC011,2023-10-16,81,140,0,45,0
CSC011,2023-10-17,80,140,1,46,0
CSC011,2023-10-18,83,140,2,47,0
CSC011,2023-10-19,86,140,3,48,0
CSC011,2023-10-20,90,140,4,49,0
CSC011,2023-10-21,91,140,5,50,0
CSC011,2023-10-22,92,140,6,51,0
CSC011,2023-10-23,96,140,0,52,0
CSC011,2023-10-24,99,140,1,53,0
CSC011,2023-10-25,100,140,2,54,0
CSC011,2023-10-26,102,140,3,55,0
CSC011,2023-10-27,107,140,4,56,0
CSC011,2023-10-28,109,140,5,57,0
CSC011,2023-10-29,109,140,6,58,0
CSC011,2023-10-30,113,140,0,59,0
CSC011,2023-10-31,113,140,1,60,0
CSC011,2023-11-01,116,140,2,61,0
CSC011,2023-11-02,118,140,3,62,0
CSC011,2023-11-03,116,140,4,63,0
CSC011,2023-11-04,121,140,5,64,0
CSC011,2023-11-05,121,140,6,65,0
CSC011,2023-11-06,122,140,0,66,0
CSC011,2023-11-07,124,140,1,67,0
CSC011,2023-11-08,125,140,2,68,0
CSC011,2023-11-09,127,140,3,69,0
CSC011,2023-11-10,126,140,4,70,0
CSC011,2023-11-11,129,140,5,71,0
CSC011,2023-11-12,130,140,6,72,0
CSC011,2023-11-13,130,140,0,73,0
CSC011,2023-11-14,129,140,1,74,0
CSC011,2023-11-15,132,140,2,75,0
CSC011,2023-11-16,130,140,3,76,0
CSC011,2023-11-17,131,140,4,77,0
CSC011,2023-11-18,134,140,5,78,1
CSC011,2023-11-19,134,140,6,79,1
CSC011,2023-11-20,132,140,0,80,0
CSC011,2023-11-21,133,140,1,81,0
CSC011,2023-11-22,135,140,2,82,1
CSC011,2023-11-23,135,140,3,83,1
CSC011,2023-11-24,135,140,4,84,1
CSC011,2023-11-25,134,140,5,85,1
CSC011,2023-11-26,135,140,6,86,1
CSC011,2023-11-27,136,140,0,87,1
CSC011,2023-11-28,134,140,1,88,1
CSC011,2023-11-29,138,140,2,89,1
CSC012,2023-09-01,4,47,4,0,0
CSC012,2023-09-02,3,47,5,1,0
CSC012,2023-09-03,4,47,6,2,0
CSC012,2023-09-04,4,47,0,3,0
CSC012,2023-09-05,4,47,1,4,0
CSC012,2023-09-06,3,47,2,5,0
CSC012,2023-09-07,4,47,3,6,0
CSC012,2023-09-08,3,47,4,7,0
CSC012,2023-09-09,4,47,5,8,0
CSC012,2023-09-10,4,47,6,9,0
CSC012,2023-09-11,3,47,0,10,0
CSC012,2023-09-12,4,47,1,11,0
CSC012,2023-09-13,3,47,2,12,0
CSC012,2023-09-14,3,47,3,13,0
CSC012,2023-09-15,3,47,4,14,0
CSC012,2023-09-16,3,47,5,15,0
CSC012,2023-09-17,3,47,6,16,0
CSC012,2023-09-18,3,47,0,17,0
CSC012,2023-09-19,4,47,1,18,0
CSC012,2023-09-20,5,47,2,19,0
CSC012,2023-09-21,5,47,3,20,0
CSC012,2023-09-22,5,47,4,21,0
CSC012,2023-09-23,4,47,5,22,0
CSC012,2023-09-24,5,47,6,23,0
CSC012,2023-09-25,6,47,0,24,0
CSC012,2023-09-26,6,47,1,25,0
CSC012,2023-09-27,6,47,2,26,0
CSC012,2023-09-28,7,47,3,27,0
CSC012,2023-09-29,6,47,4,28,0
CSC012,2023-09-30,8,47,5,29,0
CSC012,2023-10-01,8,47,6,30,0
CSC012,2023-10-02,8,47,0,31,0
CSC012,2023-10-03,10,47,1,32,0
CSC012,2023-10-04,11,47,2,33,0
CSC012,2023-10-05,11,47,3,34,0
CSC012,2023-10-06,12,47,4,35,0
CSC012,2023-10-07,13,47,5,36,0
CSC012,2023-10-08,14,47,6,37,0
CSC012,2023-10-09,16,47,0,38,0
CSC012,2023-10-10,17,47,1,39,0
CSC012,2023-10-11,17,47,2,40,0
CSC012,2023-10-12,18,47,3,41,0
CSC012,2023-10-13,20,47,4,42,0
CSC012,2023-10-14,22,47,5,43,0
CSC012,2023-10-15,24,47,6,44,0
CSC012,2023-10-16,24,47,0,45,0
CSC012,2023-10-17,25,47,1,46,0
CSC012,2023-10-18,27,47,2,47,0
CSC012,2023-10-19,28,47,3,48,0
CSC012,2023-10-20,30,47,4,49,0
CSC012,2023-10-21,31,47,5,50,0
CSC012,2023-10-22,32,47,6,51,0
CSC012,2023-10-23,34,47,0,52,0
CSC012,2023-10-24,36,47,1,53,0
CSC012,2023-10-25,37,47,2,54,0
CSC012,2023-10-26,37,47,3,55,0
CSC012,2023-10-27,39,47,4,56,0
CSC012,2023-10-28,39,47,5,57,0
CSC012,2023-10-29,39,47,6,58,0
CSC012,2023-10-30,41,47,0,59,0
CSC012,2023-10-31,42,47,1,60,0
CSC012,2023-11-01,41,47,2,61,0
CSC012,2023-11-02,43,47,3,62,0
CSC012,2023-11-03,42,47,4,63,0
CSC012,2023-11-04,43,47,5,64,0
CSC012,2023-11-05,44,47,6,65,0
CSC012,2023-11-06,44,47,0,66,0
CSC012,2023-11-07,43,47,1,67,0
CSC012,2023-11-08,45,47,2,68,1
CSC012,2023-11-09,45,47,3,69,1
CSC012,2023-11-10,45,47,4,70,1
CSC012,2023-11-11,45,47,5,71,1
CSC012,2023-11-12,44,47,6,72,0
CSC012,2023-11-13,46,47,0,73,1
CSC012,2023-11-14,45,47,1,74,1
CSC012,2023-11-15,45,47,2,75,1
CSC012,2023-11-16,45,47,3,76,1
CSC012,2023-11-17,46,47,4,77,1
CSC012,2023-11-18,45,47,5,78,1
CSC012,2023-11-19,46,47,6,79,1
CSC012,2023-11-20,46,47,0,80,1
CSC012,2023-11-21,45,47,1,81,1
CSC012,2023-11-22,45,47,2,82,1
CSC012,2023-11-23,46,47,3,83,1
CSC012,2023-11-24,45,47,4,84,1
CSC012,2023-11-25,46,47,5,85,1
CSC012,2023-11-26,46,47,6,86,1
CSC012,2023-11-27,45,47,0,87,1
CSC012,2023-11-28,46,47,1,88,1
CSC012,2023-11-29,45,47,2,89,1
CSC013,2023-09-01,12,80,4,0,0
CSC013,2023-09-02,12,80,5,1,0
CSC013,2023-09-03,12,80,6,2,0
CSC013,2023-09-04,12,80,0,3,0
CSC013,2023-09-05,11,80,1,4,0
CSC013,2023-09-06,11,80,2,5,0
CSC013,2023-09-07,11,80,3,6,0
CSC013,2023-09-08,12,80,4,7,0
CSC013,2023-09-09,11,80,5,8,0
CSC013,2023-09-10,12,80,6,9,0
CSC013,2023-09-11,11,80,0,10,0
CSC013,2023-09-12,11,80,1,11,0
CSC013,2023-09-13,11,80,2,12,0
CSC013,2023-09-14,13,80,3,13,0
CSC013,2023-09-15,12,80,4,14,0
CSC013,2023-09-16,13,80,5,15,0
CSC013,2023-09-17,13,80,6,16,0
CSC013,2023-09-18,12,80,0,17,0
CSC013,2023-09-19,14,80,1,18,0
CSC013,2023-09-20,13,80,2,19,0
CSC013,2023-09-21,14,80,3,20,0
CSC013,2023-09-22,14,80,4,21,0
CSC013,2023-09-23,14,80,5,22,0
CSC013,2023-09-24,14,80,6,23,0
CSC013,2023-09-25,16,80,0,24,0
CSC013,2023-09-26,15,80,1,25,0
CSC013,2023-09-27,16,80,2,26,0
CSC013,2023-09-28,18,80,3,27,0
CSC013,2023-09-29,17,80,4,28,0
CSC013,2023-09-30,18,80,5,29,0
CSC013,2023-10-01,20,80,6,30,0
CSC013,2023-10-02,21,80,0,31,0
CSC013,2023-10-03,21,80,1,32,0
CSC013,2023-10-04,22,80,2,33,0
CSC013,2023-10-05,25,80,3,34,0
CSC013,2023-10-06,26,80,4,35,0
CSC013,2023-10-07,28,80,5,36,0
CSC013,2023-10-08,28,80,6,37,0
CSC013,2023-10-09,31,80,0,38,0
CSC013,2023-10-10,33,80,1,39,0
CSC013,2023-10-11,35,80,2,40,0
CSC013,2023-10-12,37,80,3,41,0
CSC013,2023-10-13,38,80,4,42,0
CSC013,2023-10-14,40,80,5,43,0
CSC013,2023-10-15,43,80,6,44,0
CSC013,2023-10-16,45,80,0,45,0
CSC013,2023-10-17,48,80,1,46,0
CSC013,2023-10-18,50,80,2,47,0
CSC013,2023-10-19,52,80,3,48,0
CSC013,2023-10-20,53,80,4,49,0
CSC013,2023-10-21,55,80,5,50,0
CSC013,2023-10-22,57,80,6,51,0
CSC013,2023-10-23,60,80,0,52,0
CSC013,2023-10-24,61,80,1,53,0
CSC013,2023-10-25,63,80,2,54,0
CSC013,2023-10-26,65,80,3,55,0
CSC013,2023-10-27,66,80,4,56,0
CSC013,2023-10-28,68,80,5,57,0
CSC013,2023-10-29,69,80,6,58,0
CSC013,2023-10-30,70,80,0,59,0
CSC013,2023-10-31,71,80,1,60,0
CSC013,2023-11-01,71,80,2,61,0
CSC013,2023-11-02,72,80,3,62,0
CSC013,2023-11-03,72,80,4,63,0
CSC013,2023-11-04,74,80,5,64,0
CSC013,2023-11-05,75,80,6,65,0
CSC013,2023-11-06,74,80,0,66,0
CSC013,2023-11-07,75,80,1,67,0
CSC013,2023-11-08,75,80,2,68,0
CSC013,2023-11-09,77,80,3,69,1
CSC013,2023-11-10,76,80,4,70,0
CSC013,2023-11-11,77,80,5,71,1
CSC013,2023-11-12,77,80,6,72,1
CSC013,2023-11-13,77,80,0,73,1
CSC013,2023-11-14,77,80,1,74,1
CSC013,2023-11-15,77,80,2,75,1
CSC013,2023-11-16,77,80,3,76,1
CSC013,2023-11-17,78,80,4,77,1
CSC013,2023-11-18,78,80,5,78,1
CSC013,2023-11-19,79,80,6,79,1
CSC013,2023-11-20,78,80,0,80,1
CSC013,2023-11-21,79,80,1,81,1
CSC013,2023-11-22,78,80,2,82,1
CSC013,2023-11-23,79,80,3,83,1
CSC013,2023-11-24,79,80,4,84,1
CSC013,2023-11-25,79,80,5,85,1
CSC013,2023-11-26,78,80,6,86,1
CSC013,2023-11-27,79,80,0,87,1
CSC013,2023-11-28,78,80,1,88,1
CSC013,2023-11-29,79,80,2,89,1
CSC014,2023-09-01,10,69,4,0,0
CSC014,2023-09-02,9,69,5,1,0
CSC014,2023-09-03,9,69,6,2,0
CSC014,2023-09-04,10,69,0,3,0
CSC014,2023-09-05,10,69,1,4,0
CSC014,2023-09-06,10,69,2,5,0
CSC014,2023-09-07,9,69,3,6,0
CSC014,2023-09-08,10,69,4,7,0
CSC014,2023-09-09,9,69,5,8,0
CSC014,2023-09-10,10,69,6,9,0
CSC014,2023-09-11,10,69,0,10,0
CSC014,2023-09-12,10,69,1,11,0
CSC014,2023-09-13,9,69,2,12,0
CSC014,2023-09-14,9,69,3,13,0
CSC014,2023-09-15,11,69,4,14,0
CSC014,2023-09-16,11,69,5,15,0
CSC014,2023-09-17,10,69,6,16,0
CSC014,2023-09-18,11,69,0,17,0
CSC014,2023-09-19,11,69,1,18,0
CSC014,2023-09-20,10,69,2,19,0
CSC014,2023-09-21,11,69,3,20,0
CSC014,2023-09-22,12,69,4,21,0
CSC014,2023-09-23,12,69,5,22,0
CSC014,2023-09-24,13,69,6,23,0
CSC014,2023-09-25,13,69,0,24,0
CSC014,2023-09-26,13,69,1,25,0
CSC014,2023-09-27,13,69,2,26,0
CSC014,2023-09-28,15,69,3,27,0
CSC014,2023-09-29,15,69,4,28,0
CSC014,2023-09-30,16,69,5,29,0
CSC014,2023-10-01,16,69,6,30,0
CSC014,2023-10-02,17,69,0,31,0
CSC014,2023-10-03,19,69,1,32,0
CSC014,2023-10-04,20,69,2,33,0
CSC014,2023-10-05,20,69,3,34,0
CSC014,2023-10-06,21,69,4,35,0
CSC014,2023-10-07,24,69,5,36,0
CSC014,2023-10-08,25,69,6,37,0
CSC014,2023-10-09,26,69,0,38,0
CSC014,2023-10-10,28,69,1,39,0
CSC014,2023-10-11,29,69,2,40,0
CSC014,2023-10-12,31,69,3,41,0
CSC014,2023-10-13,33,69,4,42,0
CSC014,2023-10-14,35,69,5,43,0
CSC014,2023-10-15,37,69,6,44,0
CSC014,2023-10-16,39,69,0,45,0
CSC014,2023-10-17,41,69,1,46,0
CSC014,2023-10-18,43,69,2,47,0
CSC014,2023-10-19,45,69,3,48,0
CSC014,2023-10-20,46,69,4,49,0
CSC014,2023-10-21,47,69,5,50,0
CSC014,2023-10-22,50,69,6,51,0
CSC014,2023-10-23,52,69,0,52,0
CSC014,2023-10-24,52,69,1,53,0
CSC014,2023-10-25,53,69,2,54,0
CSC014,2023-10-26,55,69,3,55,0
CSC014,2023-10-27,56,69,4,56,0
CSC014,2023-10-28,58,69,5,57,0
CSC014,2023-10-29,58,69,6,58,0
CSC014,2023-10-30,60,69,0,59,0
CSC014,2023-10-31,60,69,1,60,0
CSC014,2023-11-01,61,69,2,61,0
CSC014,2023-11-02,62,69,3,62,0
CSC014,2023-11-03,62,69,4,63,0
CSC014,2023-11-04,64,69,5,64,0
CSC014,2023-11-05,63,69,6,65,0
CSC014,2023-11-06,65,69,0,66,0
CSC014,2023-11-07,64,69,1,67,0
CSC014,2023-11-08,65,69,2,68,0
CSC014,2023-11-09,66,69,3,69,1
CSC014,2023-11-10,65,69,4,70,0
CSC014,2023-11-11,67,69,5,71,1
CSC014,2023-11-12,67,69,6,72,1
CSC014,2023-11-13,66,69,0,73,1
CSC014,2023-11-14,66,69,1,74,1
CSC014,2023-11-15,67,69,2,75,1
CSC014,2023-11-16,66,69,3,76,1
CSC014,2023-11-17,68,69,4,77,1
CSC014,2023-11-18,68,69,5,78,1
CSC014,2023-11-19,68,69,6,79,1
CSC014,2023-11-20,67,69,0,80,1
CSC014,2023-11-21,68,69,1,81,1
CSC014,2023-11-22,68,69,2,82,1
CSC014,2023-11-23,68,69,3,83,1
CSC014,2023-11-24,67,69,4,84,1
CSC014,2023-11-25,67,69,5,85,1
CSC014,2023-11-26,67,69,6,86,1
CSC014,2023-11-27,68,69,0,87,1
CSC014,2023-11-28,68,69,1,88,1
CSC014,2023-11-29,68,69,2,89,1
CSC015,2023-09-01,5,44,4,0,0
CSC015,2023-09-02,6,44,5,1,0
CSC015,2023-09-03,7,44,6,2,0
CSC015,2023-09-04,7,44,0,3,0
CSC015,2023-09-05,6,44,1,4,0
CSC015,2023-09-06,7,44,2,5,0
CSC015,2023-09-07,8,44,3,6,0
